record_id,player_id,player_name,season_t,season_t1,pentagon_area_t,pentagon_area_t1,delta_area,war_t,wrc_t,ops_t,delta_war,delta_wrc,delta_ops,vec_t_power,vec_t_contact,vec_t_discipline,vec_t_defense,vec_t_speed,delta_vec_power,delta_vec_contact,delta_vec_discipline,delta_vec_defense,delta_vec_speed,is_elite,is_strength_up,is_weakness_up,is_decliner,stratum
Yainer Diaz__2023_2024,Yainer Diaz,Yainer Diaz,2023,2024,4052.103709895351,3894.116917642288,-157.9867922530634,2.4,127,0.846,0.6000000000000001,-11,-0.0799999999999999,52.150143061067176,53.42661863235143,25.33879107423983,46.91839313068877,32.224568855747805,-5.888781639274093,5.8938165094315735,0.0742346828250752,-5.584514889664,0.7322326108554051,False,False,True,False,weakness_up
Luke Raley__2023_2024,Luke Raley,Luke Raley,2023,2024,4602.147876288147,4307.75456716655,-294.3933091215968,2.4,129,0.824,-0.1,0,-0.0409999999999999,52.82880643032607,38.252953815058895,36.115487454351616,42.63377530949098,49.609466398605015,-0.0066066394990116,2.314932840334862,-0.0589596172526043,-3.4163180721706468,-5.723873593400136,False,False,True,False,weakness_up
Orlando Arcia__2023_2024,Orlando Arcia,Orlando Arcia,2023,2024,4747.067852164684,4175.690340622497,-571.3775115421868,2.4,100,0.741,-1.6,-28,-0.1159999999999999,42.103070774233686,53.51909822375489,43.23008314716928,49.7599701319323,35.53816551274785,-3.55485644415063,-7.088981291036774,-3.0046417011508098,0.0747557246155921,-0.2477870284718974,False,False,False,False,baseline
Jeff McNeil__2023_2024,Jeff McNeil,Jeff McNeil,2023,2024,4698.654750766167,4154.494190857555,-544.1605599086124,2.4,99,0.711,-1.1,-2,-0.019,31.95526248449721,63.31718384586165,39.55677260404336,47.76325089479281,43.4480659026988,4.319856271372359,-7.384335527642719,-0.621881669968559,-3.182352614974512,-8.891269375019377,False,False,True,False,weakness_up
Royce Lewis__2023_2024,Royce Lewis,Royce Lewis,2023,2024,5189.302150392703,4395.333266149989,-793.968884242714,2.3,152,0.921,-1.1999999999999995,-46,-0.174,51.53072224105622,54.01263906640822,41.74661703825414,45.15548024050217,41.26200491747124,-4.9786040683462645,-5.728776022074918,-2.3405877700488134,0.1303433683019648,-5.240641510676824,False,False,False,False,baseline
J.D. Martinez__2023_2024,J.D. Martinez,J.D. Martinez,2023,2024,4372.520097836852,4155.714776794213,-216.80532104263875,2.3,133,0.893,-1.6999999999999995,-26,-0.168,61.45442324811211,44.644260136508784,35.03891692233931,39.69942797970815,34.563001150260895,-12.92958805766667,0.2565417978201196,8.27159993018747,-0.2715716762865767,-1.499403344623225,False,False,True,False,weakness_up
Wilmer Flores__2023_2024,Wilmer Flores,Wilmer Flores,2023,2024,4800.466050919455,4263.440208593613,-537.025842325842,2.3,134,0.863,-3.0,-66,-0.268,42.894995977151474,61.43120957469304,47.04768266409879,40.585041777929,31.867471389603097,-10.765584313058303,-5.090440204561865,0.345670956738374,2.37908617262773,0.7465826857843751,False,False,True,False,weakness_up
Ryan Jeffers__2023_2024,Ryan Jeffers,Ryan Jeffers,2023,2024,4659.800584924485,4287.98549568246,-371.8150892420245,2.3,136,0.858,-0.6999999999999997,-30,-0.126,51.52217836163818,48.43588985484996,43.85830976438171,40.56011010582477,36.92862049135634,-6.202361849938711,1.3664925493025564,-5.1685380107375,-0.1905959395570775,1.250515445343865,False,False,True,False,weakness_up
Jake Burger__2023_2024,Jake Burger,Jake Burger,2023,2024,4203.535193208363,4054.305614650864,-149.22957855749974,2.3,121,0.828,-0.8999999999999999,-14,-0.0679999999999999,60.07727298058292,44.5142616880262,31.544485126447885,36.928104786392566,37.07386169448094,-6.275450501703254,2.4604377906268766,0.1908947844852555,0.6014222900970054,-0.7577419980566873,False,False,True,False,weakness_up
Nolan Gorman__2023_2024,Nolan Gorman,Nolan Gorman,2023,2024,4675.805117115453,3809.892527013617,-865.912590101836,2.3,118,0.805,-2.0,-31,-0.134,54.14387740555774,40.52158856856653,44.24822461331896,42.48309113176696,41.045055247592806,-5.889589065693173,-7.569635366301071,-5.952783457262633,-2.331631777012525,-0.0712978786773561,False,False,False,False,baseline
Riley Greene__2023_2024,Riley Greene,Riley Greene,2023,2024,5206.592788178729,5475.076137690618,268.4833495118892,2.3,119,0.796,1.6,15,0.0309999999999999,49.64069405739811,53.17411987892323,42.71171488288366,41.525890072562845,46.77888578459921,4.676906456329817,-2.4146802116320103,6.783945214670865,3.808936250652103,-6.636447700006414,False,False,True,False,weakness_up
Gabriel Moreno__2023_2024,Gabriel Moreno,Gabriel Moreno,2023,2024,4930.499052591787,5763.291603108259,832.7925505164712,2.3,102,0.747,0.2000000000000001,5,-0.013,40.92715678973453,58.36019880823088,44.72663843959704,52.94796097650764,31.973437129381416,0.0907971047555662,0.8152759466761381,10.884673653711085,-1.5337463048738726,6.351663781336256,False,False,True,False,weakness_up
Geraldo Perdomo__2023_2024,Geraldo Perdomo,Geraldo Perdomo,2023,2024,5415.009826797665,5638.927140642077,223.9173138444121,2.3,98,0.712,-0.2999999999999998,4,0.006,28.312048182558883,55.838000665647854,58.34052654323632,47.95201175386191,49.18836496370686,5.494818370514118,6.1284460687820825,-4.20910009532345,-2.6959640423689777,0.8887137385177013,False,False,True,True,decliner
CJ Abrams__2023_2024,CJ Abrams,CJ Abrams,2023,2024,5152.457454980901,4124.282695245829,-1028.1747597350725,2.3,91,0.712,-0.4999999999999998,15,0.035,41.25890140447387,53.32477661734754,33.057901436620654,40.3201400028308,67.90227651262111,2.6732909801428946,-2.357624172587805,1.6658835854677037,-8.94303244965285,-20.43600359887487,False,False,True,False,weakness_up
Alejandro Kirk__2023_2024,Alejandro Kirk,Alejandro Kirk,2023,2024,5226.851379703339,5295.851897326123,69.00051762278417,2.3,95,0.692,0.4000000000000003,-2,-0.0149999999999999,36.39599879899937,62.22080048013993,53.69917101802191,60.59431118983492,21.981739108427547,4.208930466580277,-1.8074284998159769,-5.531049284631017,2.461087970405892,4.416372661293849,False,True,True,False,strength_up
Mitch Garver__2023_2024,Mitch Garver,Mitch Garver,2023,2024,5311.662410917035,3994.450571482146,-1317.211839434889,2.2,142,0.87,-2.6,-53,-0.243,50.50305763294912,54.47035433761101,54.548083229396745,42.349564769110856,33.792952904313225,-8.01991213920411,-16.704699095910073,-0.8574425652153437,-3.9635289035973216,-0.3192511801895321,False,False,False,False,baseline
Jason Heyward__2023_2024,Jason Heyward,Jason Heyward,2023,2024,5072.447302769995,5055.699569639172,-16.74773313082278,2.2,119,0.813,-1.4,-26,-0.1129999999999999,44.42446601390496,56.44094477029232,44.709365630298734,49.39773192658791,36.53330016601757,-0.9457816328110268,-7.063131028708071,-3.409102360893222,-3.606983103235102,14.485116750715685,False,False,True,False,weakness_up
Maikel Garcia__2023_2024,Maikel Garcia,Maikel Garcia,2023,2024,5665.7204530740855,6109.725330754385,444.0048776802996,2.2,85,0.681,-0.9000000000000001,-14,-0.067,39.83608529143994,57.80637147022748,45.88334757215869,56.86524608809644,44.98681422039617,-2.3552192949389905,0.6976255242433993,1.042498972036526,-8.844360375188515,21.17253208248175,False,False,True,True,decliner
Brent Rooker__2023_2024,Brent Rooker,Brent Rooker,2023,2024,4348.289838886218,5008.206056818548,659.9162179323303,2.1,126,0.817,3.0,38,0.1100000000000001,54.96840183309798,39.94085413948625,42.35733374308504,37.66168850717301,39.52930715831402,5.404790446064673,8.373382558984794,-1.3380769308977063,-0.976949019472272,3.006108028949626,False,False,True,False,weakness_up
Bo Naylor__2023_2024,Bo Naylor,Bo Naylor,2023,2024,5320.268126923635,4482.074633835242,-838.1934930883926,2.1,123,0.809,-0.5,-49,-0.195,42.66025197046827,50.68469731086782,49.66934931839051,47.45088848031796,46.07165380699744,-1.687812788485033,-10.160967228721056,-8.792578603562468,9.048101670942948,-7.09476798467049,False,False,False,False,baseline
Bryan Reynolds__2023_2024,Bryan Reynolds,Bryan Reynolds,2023,2024,5121.704956065303,4472.925332257696,-648.7796238076071,2.1,110,0.79,0.1,8,0.001,50.00817967188771,52.490175473049405,42.832528529229855,38.930182729075504,47.55940213980436,-1.6317180136923923,-0.2517798909969855,-2.831016666587125,-8.456715336008703,-2.276980564609893,False,False,False,False,baseline
Spencer Steer__2023_2024,Spencer Steer,Spencer Steer,2023,2024,4595.814366305594,5274.042531840787,678.2281655351926,2.0,118,0.82,-0.3999999999999999,-20,-0.0989999999999999,43.5903175802566,54.84223880440088,48.41018220713663,30.4041182722896,42.533848260728405,-2.173128154782084,-3.792115359842178,1.5943336714847476,9.803376517016716,11.533954537536983,False,False,True,True,decliner
Lourdes Gurriel Jr.__2023_2024,Lourdes Gurriel Jr.,Lourdes Gurriel Jr.,2023,2024,4937.0225371072975,4783.362207073076,-153.66033003422126,2.0,105,0.772,0.1,3,-0.015,46.41138835343507,58.33970182801572,37.96461543562909,46.53229250501663,39.73518015498379,-3.4020862675562142,0.0392971954814456,-2.2030230394070074,-0.7380273215932789,3.3127246882427457,False,False,True,False,weakness_up
J.T. Realmuto__2023_2024,J.T. Realmuto,J.T. Realmuto,2023,2024,4361.340960832975,4331.209282659888,-30.131678173086584,2.0,101,0.762,0.0,6,-0.011,46.82558671459678,49.49954742283351,37.015757180621776,40.54724174452384,40.293706451660256,-0.4047852968688161,3.3955422043248547,0.170454721383841,1.6798407396888209,-5.148590126576082,False,False,True,False,weakness_up
Will Benson__2023_2024,Will Benson,Will Benson,2023,2024,5172.25173074631,3802.09191497792,-1370.1598157683902,1.9,128,0.863,-2.5,-52,-0.2129999999999999,46.8407158543084,45.61041891587626,50.11773255792557,42.089216649058486,48.860073800140455,-0.5907401271509869,-14.839790102494966,-5.082919536684699,-1.6689415883447154,-10.019732019084223,False,False,False,False,baseline
Jorge Soler__2023_2024,Jorge Soler,Jorge Soler,2023,2024,4777.453753021882,4245.473685688831,-531.980067333051,1.9,126,0.853,-0.7999999999999998,-6,-0.0729999999999999,56.403804506778414,50.742184675132656,48.29734842289428,34.66004337017389,33.60137904749632,-5.511707216083131,-2.7094556739164446,1.289244381378822,-1.815291544437109,-4.06855796783951,False,False,False,False,baseline
Kerry Carpenter__2023_2024,Kerry Carpenter,Kerry Carpenter,2023,2024,4446.560415687627,4660.115752868402,213.5553371807746,1.9,121,0.811,0.5,37,0.121,47.485801999380925,51.75444416841948,35.70341714853895,39.66698665184644,41.64091472779916,8.284744480383637,-1.6547940284135336,2.4816757895562134,3.561854584587323,-6.872726306572204,False,False,True,False,weakness_up
Danny Jansen__2023_2024,Danny Jansen,Danny Jansen,2023,2024,4687.300701890147,4573.386622368684,-113.91407952146346,1.9,115,0.786,-1.2999999999999998,-25,-0.128,45.50036388685974,50.01328971648103,42.83553666592067,47.49003441343952,36.614631279193766,-9.480717970124545,-0.0346591209259301,12.610338024352814,-6.684996684157071,-0.3802605914671986,False,False,True,False,weakness_up
Freddy Fermin__2023_2024,Freddy Fermin,Freddy Fermin,2023,2024,4629.976502244455,4576.727308656605,-53.24919358785064,1.9,109,0.781,0.0,-17,-0.0959999999999999,44.42223887298013,53.82641397409632,35.53472659135261,51.53226698015048,37.53350621164498,-8.568847953574732,0.8177890752482995,2.3340852915402124,2.2748031812998804,2.1541205460167347,False,False,True,False,weakness_up
Tommy Pham__2023_2024,Tommy Pham,Tommy Pham,2023,2024,6068.667137653823,4609.243773872951,-1459.4233637808711,1.9,109,0.774,-2.0,-17,-0.0999999999999999,50.83875451053752,55.11459899806214,50.52828756381935,44.27844534981527,51.91311987343675,-8.078479083774774,-0.9008796880271532,-1.9687380957029603,-6.37869394176257,-15.93855691690628,True,False,False,False,elite
Jazz Chisholm Jr.__2023_2024,Jazz Chisholm Jr.,Jazz Chisholm Jr.,2023,2024,5092.858744417587,5685.396427507654,592.5376830900668,1.9,102,0.761,2.1,9,-0.001,49.771567080271154,40.940302703142,41.92266864339637,45.711032959961486,52.78007625851966,-2.7861032957226186,7.653631436358658,1.1789867418091902,2.74889267603173,4.735206873615411,False,False,True,False,weakness_up
Teoscar Hernandez__2023_2024,Teoscar Hernandez,Teoscar Hernandez,2023,2024,3713.668067673055,4522.696378834604,809.028311161549,1.9,107,0.741,1.5,25,0.0989999999999999,50.497843316700894,42.24020940279966,31.973608466904224,44.87233895189852,30.31577915158936,5.8109928581208266,3.291676253073078,7.145564454844404,-11.375766931669006,12.616082903041882,False,False,True,False,weakness_up
Cedric Mullins__2023_2024,Cedric Mullins,Cedric Mullins,2023,2024,5026.514854105118,4974.6615758401,-51.85327826501725,1.9,98,0.721,0.2000000000000001,6,-0.011,41.730584266020855,49.13564932768833,43.56966752582209,45.21500419068214,50.71096873591879,-3.3727797803303616,3.747796152089329,-1.0513380743299976,-2.893432637718405,3.638563005056916,False,False,False,False,baseline
Michael A. Taylor__2023_2024,Michael A. Taylor,Michael A. Taylor,2023,2024,4888.117248898221,4728.02235364073,-160.09489525749086,1.9,93,0.72,-1.5,-43,-0.1769999999999999,49.58648005013345,39.0911099289155,37.83425418941897,50.21014836283024,49.72416704220748,-8.46411391718425,-5.44291417507884,1.69120797847917,4.082034136057445,3.5496402978762944,False,False,True,False,weakness_up
Elly De La Cruz__2023_2024,Elly De La Cruz,Elly De La Cruz,2023,2024,5774.953572428499,6811.676351144321,1036.7227787158226,1.9,85,0.71,4.699999999999999,34,0.099,51.68578086548404,44.0960831856269,40.21259690151348,49.061507091785295,60.73654250794038,2.729189351899116,0.1380208543080883,6.52047731247422,9.43268256046489,2.293191441270615,False,True,True,False,strength_up
Daulton Varsho__2023_2024,Daulton Varsho,Daulton Varsho,2023,2024,5064.781047723281,5406.582333304016,341.8012855807356,1.9,84,0.674,1.3000000000000005,15,0.0259999999999999,41.28407795733058,48.48876141467971,39.94541103887829,55.6257087907863,46.333223179595,-0.4739201212684705,-5.204312041460334,4.39622410513001,4.1494912365675845,3.7074158931745984,False,False,True,False,weakness_up
Anthony Volpe__2023_2024,Anthony Volpe,Anthony Volpe,2023,2024,4965.537694391081,5268.3659438763925,302.828249485312,1.9,83,0.666,1.6,4,-0.009,42.882987792993056,43.35719251262197,41.53167006392292,48.66495325630509,52.00588029496472,-5.9228344042765215,8.15971898872646,-2.3522382784603835,8.93017155263965,-0.1848174679801957,False,False,True,False,weakness_up
Jose Caballero__2023_2024,Jose Caballero,Jose Caballero,2023,2024,4950.640728514291,4275.346299365213,-675.2944291490785,1.9,99,0.663,0.0,-16,-0.033,29.886958409346395,47.74012036610279,46.02408257668631,51.58508632507059,54.16170579075204,3.67518194754621,-4.10120929627967,-11.064866281509095,0.5328815555255062,-5.392748289781792,False,False,True,False,weakness_up
Triston Casas__2023_2024,Triston Casas,Triston Casas,2023,2024,4691.175361590486,4442.723657013913,-248.4517045765733,1.8,131,0.856,-1.2000000000000002,-11,-0.0559999999999999,52.5127318594426,50.68247991576708,52.59128130821485,34.30263546781524,31.49483618188368,-0.2256875584069746,-8.268731419549546,-4.407382967095131,7.719285525142787,0.9154752344878254,False,False,True,False,weakness_up
Mickey Moniak__2023_2024,Mickey Moniak,Mickey Moniak,2023,2024,3655.5866141331167,3600.601016387908,-54.98559774520845,1.8,115,0.802,-1.7,-35,-0.156,47.14450615403655,38.9652451960588,22.94859446514884,46.19177821644704,41.743586136628856,-4.363196060499497,3.56731172023121,6.5378610876398255,-3.495879911837889,-3.849176573399113,False,False,True,False,weakness_up
LaMonte Wade Jr.__2023_2024,LaMonte Wade Jr.,LaMonte Wade Jr.,2023,2024,5304.208257022237,5257.115024313087,-47.09323270915047,1.8,120,0.79,-0.5,-1,-0.029,43.12209732970339,56.65165688085971,60.21470202318604,38.71836450017628,36.27464307770972,0.273855569103425,-2.7585321955705027,-1.108312961643399,2.297808483766701,0.5308076390393879,False,False,True,False,weakness_up
Ryan McMahon__2023_2024,Ryan McMahon,Ryan McMahon,2023,2024,4577.107097760697,4934.873702526284,357.76660476558664,1.8,90,0.753,0.0999999999999998,-2,-0.031,49.472757254808336,43.06286747187866,44.50435640998892,51.9194368575991,32.228766071482234,0.2567624313743124,2.620403630454746,1.273180688793687,1.1658253978128457,2.634695795639246,False,False,True,False,weakness_up
George Springer__2023_2024,George Springer,George Springer,2023,2024,4935.191092949725,4947.293537943085,12.102444993359311,1.8,103,0.732,-0.7,-9,-0.0579999999999999,43.800291507552,55.7652310491274,44.5870644728212,42.028887648380895,41.657720498590535,-1.8336098790289557,-5.765945373308561,2.039462363124521,-2.853400405330298,9.457138103393426,False,False,True,True,decliner
Mauricio Dubon__2023_2024,Mauricio Dubon,Mauricio Dubon,2023,2024,4153.672196769914,3769.797403534215,-383.8747932356992,1.8,97,0.72,-0.7,-11,-0.0629999999999999,35.16858979873486,60.595416253179536,27.704377115806984,46.51165028667937,44.52079118110126,-3.034099428283476,-2.2552032285912844,-0.7028004843083302,5.548637142617928,-8.035410268384787,False,False,False,False,baseline
Luis Rengifo__2023_2024,Luis Rengifo,Luis Rengifo,2023,2024,4452.162858186239,4385.782439077208,-66.38041910903121,1.7,115,0.783,-0.1999999999999999,3,-0.02,42.76884535429001,52.72572295460549,42.90621504060554,37.95582385480348,39.84831298458575,-4.8715676024803045,4.854953133851339,-9.465422192841196,1.8673811626575727,8.833258417566569,False,False,True,True,decliner
Mike Yastrzemski__2023_2024,Mike Yastrzemski,Mike Yastrzemski,2023,2024,5147.597006079168,4835.592279226482,-312.004726852686,1.7,111,0.775,0.0,-5,-0.036,46.59466976514286,49.52338527743005,51.32708259107388,45.572412093040775,39.455431302815335,-0.2101188222653505,-2.2910329156410114,-5.86941268864264,-2.6292691396189127,3.9674502701521774,False,False,True,False,weakness_up
Mark Canha__2023_2024,Mark Canha,Mark Canha,2023,2024,5168.738371342764,4786.363117036083,-382.3752543066803,1.7,111,0.755,-0.8999999999999999,-10,-0.065,38.004697484297,58.29130447414322,50.79167906851677,41.81277996571469,44.722891277656295,-2.284697639239397,-6.4682965533966055,1.108883498247728,-1.0578039075782115,-0.1410827430987495,False,False,False,False,baseline
Mike Tauchman__2023_2024,Mike Tauchman,Mike Tauchman,2023,2024,5305.879631689052,5128.532290261249,-177.34734142780326,1.7,108,0.739,-0.7,2,-0.016,39.12253083003917,54.21852621546844,55.261316287605545,44.06984732290654,43.33513739206065,1.358626989136276,-0.5707519554071894,-1.705583652086588,-2.5959936587904267,-0.3983677562276142,False,False,True,False,weakness_up
Matt Vierling__2023_2024,Matt Vierling,Matt Vierling,2023,2024,4955.108135400195,5280.825718413387,325.71758301319187,1.7,99,0.717,0.5999999999999999,8,0.018,40.95079436323241,57.866152391973415,44.29949215689464,46.08291932461631,39.58996924703669,3.3651449238220863,-1.4019278842184164,1.9670838338729129,-4.28432768327734,7.517391985218111,False,False,True,False,weakness_up
Carlos Correa__2023_2024,Carlos Correa,Carlos Correa,2023,2024,4639.313244363173,6070.87212101254,1431.5588766493663,1.7,94,0.711,2.5,60,0.194,46.85825412532262,50.37526487021546,47.009550750169126,45.84536437311522,30.98411664712046,3.733185897633817,10.785285721370386,4.053619474641671,3.7742369719781914,9.087309306885125,False,False,True,False,weakness_up
Ezequiel Tovar__2023_2024,Ezequiel Tovar,Ezequiel Tovar,2023,2024,4046.815630317348,3864.93242804056,-181.88320227678787,1.7,72,0.695,2.0,22,0.068,40.48736731211252,44.54137523335382,25.04952097331292,60.07442000022781,40.63381389868209,6.118708558327612,-1.6110712796653175,-4.304019641116128,-1.3610034164408518,-2.4813517288105515,False,False,True,False,weakness_up
Trent Grisham__2023_2024,Trent Grisham,Trent Grisham,2023,2024,5276.884096116718,4854.582870918359,-422.30122519835913,1.7,89,0.666,-1.2,4,0.009,43.3814623068082,43.279528206479135,53.52036131288787,47.66619111248654,47.798174194583325,2.7051161126250207,2.759339462758831,0.4190527294111206,-1.8130733577408904,-13.74925514719363,False,False,True,False,weakness_up
Matt Wallner__2023_2024,Matt Wallner,Matt Wallner,2023,2024,4882.038388274683,4790.443657975227,-91.59473029945548,1.6,141,0.877,0.3999999999999999,13,0.017,56.81044099210072,42.12294253688797,44.71111151524566,40.71427868681813,42.75624397260827,2.82358284747437,-2.782542064734116,-2.1279851622739585,1.153128546043,-0.6895230768902962,False,False,True,False,weakness_up
Adam Duvall__2023_2024,Adam Duvall,Adam Duvall,2023,2024,4335.020198778458,3686.37398406403,-648.6462147144275,1.6,117,0.834,-2.6,-58,-0.265,49.68040740565976,42.58139176232058,36.07700890252247,40.50407055891416,44.38994599201335,-8.209612983136843,-2.1156143278759387,0.450054346923423,2.284558634410807,-8.394220726612986,False,False,True,False,weakness_up
Christopher Morel__2023_2024,Christopher Morel,Christopher Morel,2023,2024,4640.998173002037,3621.821922008206,-1019.1762509938312,1.6,120,0.821,-2.6,-39,-0.1869999999999999,57.02954556508168,40.90892804930117,39.62066289998204,36.53342525318647,46.58182114824967,-13.358887065230086,-1.025824441573846,5.828704928277816,-5.079297268321781,-11.540598205324478,False,False,True,False,weakness_up
Ryan O'Hearn__2023_2024,Ryan O'Hearn,Ryan O'Hearn,2023,2024,4677.58602154659,5142.279276862331,464.6932553157412,1.6,118,0.801,0.0,0,-0.04,49.02322456223762,55.43190596302946,34.52819225336181,45.13349212244852,38.73136149920422,-6.2216107672852345,5.755857690074805,14.320158448666804,-5.450735424802232,0.8825824546343384,False,False,True,False,weakness_up
Gary Sanchez__2023_2024,Gary Sanchez,Gary Sanchez,2023,2024,4832.456364716176,4612.44091251704,-220.01545219913623,1.6,110,0.78,-1.2000000000000002,-13,-0.081,54.0578381015314,46.65784914689743,44.37383470896936,47.7257150626665,33.914197288453884,-6.109643711940237,-1.6190698809486506,2.702635898509428,-4.54353230059651,3.2518410706294745,False,False,True,False,weakness_up
Ryan Mountcastle__2023_2024,Ryan Mountcastle,Ryan Mountcastle,2023,2024,4610.096124634304,4091.046238183152,-519.0498864511524,1.6,113,0.779,-0.2000000000000001,-6,-0.046,49.92209220513993,51.55519108121494,34.58713348851892,41.80259095718549,42.43092092309063,-2.9987268080472376,2.0929153318000573,-3.8499681920324527,2.0443053196358747,-8.398944108021553,False,False,True,False,weakness_up
Jonathan India__2023_2024,Jonathan India,Jonathan India,2023,2024,5289.808004071422,5814.2954686315725,524.4874645601503,1.6,100,0.746,1.2999999999999998,9,0.004,42.88913665216644,54.10820223816515,52.44591411959118,39.73321520728626,46.98260812172666,-2.12745626682797,3.67276693120197,6.644299705453975,5.286722995617332,-2.7161655146484875,False,False,True,False,weakness_up
Alex Verdugo__2023_2024,Alex Verdugo,Alex Verdugo,2023,2024,5291.410780053779,4887.389519265851,-404.02126078792753,1.6,100,0.745,-1.0,-15,-0.0979999999999999,41.458405146405255,62.51218538874348,48.51213038424264,44.03847524682131,39.37900460354905,-3.0122696461785665,-3.6415634778849295,-1.0810020607874409,3.970802429139845,-5.314870714991777,False,False,True,False,weakness_up
Andy Ibanez__2023_2024,Andy Ibanez,Andy Ibanez,2023,2024,4566.9808676622215,4046.698991913502,-520.2818757487194,1.6,103,0.744,-0.9000000000000001,-17,-0.0919999999999999,43.0761101788394,55.36695236139777,36.31406862127582,47.468851345883486,38.48514915590982,-5.94401611130526,-10.46319754785396,-0.6483239499348343,1.4324584532420417,2.1607413642871838,False,False,True,False,weakness_up
Brendan Donovan__2023_2024,Brendan Donovan,Brendan Donovan,2023,2024,5455.218031533456,5163.412683343627,-291.8053481898296,1.5,118,0.787,1.7000000000000002,-3,-0.028,41.45612041350535,64.50483748478814,49.26731353730878,40.78318659502968,43.902764961528135,-1.4592464193772727,0.5111273493487403,-0.7675916616406155,5.513073502883557,-10.768964737241705,False,True,True,False,strength_up
Jared Triolo__2023_2024,Jared Triolo,Jared Triolo,2023,2024,4660.691452239466,4457.274737466361,-203.416714773105,1.5,118,0.785,-1.1,-46,-0.174,36.11658195348887,47.89989463206923,46.33255362870919,48.40218998475985,42.70270318466754,0.5894518877875825,-2.429718989620945,-1.7671328726348818,-0.2489476289133989,-1.0818532828359722,False,False,True,False,weakness_up
Carlos Santana__2023_2024,Carlos Santana,Carlos Santana,2023,2024,5235.082391682196,5594.66142771144,359.5790360292449,1.5,101,0.747,1.4,12,0.002,43.36573740070576,53.52908361986955,49.60585969153669,44.15939744945534,43.89291703315181,2.433389341950246,0.4612709761599163,3.1623623214779144,8.941102366262264,-7.073311643168466,False,False,True,False,weakness_up
Jarred Kelenic__2023_2024,Jarred Kelenic,Jarred Kelenic,2023,2024,4660.716750286096,4290.720185281059,-369.9965650050372,1.5,110,0.746,-1.0,-23,-0.0669999999999999,46.92144561902077,45.39152226210104,42.87459089494856,42.58524541833784,43.56469209691512,-1.2218478263627617,-2.95653769992628,-4.501726238095671,-1.3113918686588946,0.9506246712151452,False,False,True,False,weakness_up
Harold Ramirez__2023_2024,Harold Ramirez,Harold Ramirez,2023,2024,3915.87666121258,3462.5877342870763,-453.2889269255038,1.4,127,0.813,-2.0,-55,-0.2089999999999999,43.2868068113061,54.444942075459885,28.59569920177613,37.617448069786846,40.1147834188611,-8.215997089252937,-7.405889365297938,-3.345892078621372,4.31936081460821,3.845014997253074,False,False,True,False,weakness_up
Jesus Sanchez__2023_2024,Jesus Sanchez,Jesus Sanchez,2023,2024,4800.812085745671,4777.904656357976,-22.90742938769472,1.4,108,0.777,0.2000000000000001,-7,-0.046,51.09765903767365,48.52789583774977,41.318253406892495,44.034185793054334,39.856051297844544,2.4060960807844296,-1.0341467376133338,-5.988307673792711,0.9280719585504542,3.2046227812200385,False,False,True,False,weakness_up
Ezequiel Duran__2023_2024,Ezequiel Duran,Ezequiel Duran,2023,2024,3832.756848436048,3711.924226321976,-120.83262211407192,1.4,111,0.768,-1.2,-36,-0.159,47.01744173105617,49.17621397142498,31.335830090670484,41.07839119443663,33.141809746868816,-11.448673178334154,-1.1658648341032816,-0.0764147245720678,6.772270301345344,4.039792419753951,False,False,True,False,weakness_up
Alec Bohm__2023_2024,Alec Bohm,Alec Bohm,2023,2024,4410.913128003219,5146.858453359642,735.9453253564234,1.4,104,0.765,2.0,9,0.014,42.63342607640709,62.233551816588346,39.69844530294579,39.78094004794177,31.21750395878295,2.9323908861260577,1.1828355845273606,2.02633389590828,11.201267420747785,1.5183172109550398,False,True,True,False,strength_up
Connor Joe__2023_2024,Connor Joe,Connor Joe,2023,2024,5054.469398914254,4497.428726361958,-557.0406725522962,1.4,106,0.76,-0.8999999999999999,-13,-0.072,43.204969903034765,52.29994695242559,51.45893993923173,46.1553116360972,36.96436877482984,-6.838284828182502,-4.291598973897912,-0.6174436379420101,-2.640772116651533,1.326078340511124,False,False,True,False,weakness_up
Taylor Ward__2023_2024,Taylor Ward,Taylor Ward,2023,2024,5094.526510338457,5185.0234211641255,90.49691082566824,1.4,108,0.756,1.4,4,-0.008,44.93357132611641,55.631517212799125,47.37335299045584,45.635420446490095,37.72071604730517,2.6414024873280013,-4.763536554120918,2.407049704776149,3.515478241495167,-1.4874985133352538,False,False,True,False,weakness_up
Kyle Farmer__2023_2024,Kyle Farmer,Kyle Farmer,2023,2024,4289.467502888512,4238.170749087278,-51.296753801234445,1.4,99,0.725,-0.8999999999999999,-15,-0.0779999999999999,36.92355838396051,53.28307666688085,37.7975417367924,47.01786806448792,38.859193652884336,0.0092686984679062,-2.6702206527906114,3.5045062375649536,2.341708474822497,-5.087845330057064,False,False,True,False,weakness_up
Kyle Higashioka__2023_2024,Kyle Higashioka,Kyle Higashioka,2023,2024,4337.664101680687,4504.2732347952815,166.60913311459444,1.4,85,0.687,0.2000000000000001,19,0.0519999999999999,45.69549268406538,45.79126602890685,36.563337469399904,52.17120607011751,35.226390019053014,1.1654425941077449,-0.0670396664940469,2.731556297149403,-4.373649708828651,3.3812162883585373,False,False,True,False,weakness_up
